Sample_Name	Abiotrophia_defectiva	Acidaminococcus_fermentans	Acidovorax_unclassified	Acinetobacter_baumannii	Acinetobacter_junii	Acinetobacter_lwoffii	Acinetobacter_unclassified	Actinobacillus_minor	Actinomyces_odontolyticus	Actinomyces_oris	Actinomyces_urogenitalis	Actinomyces_viscosus	Aeromonas_unclassified	Aggregatibacter_aphrophilus	Aggregatibacter_segnis	Aggregatibacter_unclassified	Akkermansia_muciniphila	Alistipes_putredinis	Alistipes_shahii	Alistipes_unclassified	Alkaliphilus_unclassified	Anaerococcus_hydrogenalis	Anaerococcus_lactolyticus	Anaerococcus_unclassified	Anaerococcus_vaginalis	Anaerofustis_stercorihominis	Anaerostipes_caccae	Anaerotruncus_colihominis	Atopobium_parvulum	Atopobium_rimae	Atopobium_vaginae	Bacillus_subtilis	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_coprocola	Bacteroides_coprophilus	Bacteroides_dorei	Bacteroides_eggerthii	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_helcogenes	Bacteroides_intestinalis	Bacteroides_ovatus	Bacteroides_pectinophilus	Bacteroides_plebeius	Bacteroides_salanitronis	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_unclassified	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Bifidobacterium_adolescentis	Bifidobacterium_angulatum	Bifidobacterium_animalis	Bifidobacterium_bifidum	Bifidobacterium_breve	Bifidobacterium_catenulatum	Bifidobacterium_dentium	Bifidobacterium_gallicum	Bifidobacterium_longum	Bifidobacterium_pseudocatenulatum	Bifidobacterium_unclassified	Bilophila_wadsworthia	Blautia_hansenii	Blautia_hydrogenotrophica	Blautia_unclassified	Brachyspira_unclassified	Bradyrhizobium_japonicum	Brevibacterium_mcbrellneri	Brucella_ceti	Brucella_microti	Brucella_suis	Bulleidia_extructa	Burkholderia_unclassified	Butyrivibrio_unclassified	Campylobacter_concisus	Campylobacter_gracilis	Campylobacter_hominis	Candidatus_Carsonella_ruddii	Candidatus_Zinderia_unclassified	Catenibacterium_mitsuokai	Cellulophaga_unclassified	Cellulosilyticum_lentocellum	Citrobacter_koseri	Citrobacter_rodentium	Citrobacter_unclassified	Citrobacter_youngae	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_botulinum	Clostridium_butyricum	Clostridium_cf	Clostridium_difficile	Clostridium_hathewayi	Clostridium_hylemonae	Clostridium_leptum	Clostridium_methylpentosum	Clostridium_nexile	Clostridium_perfringens	Clostridium_saccharolyticum	Clostridium_scindens	Clostridium_sporogenes	Clostridium_symbiosum	Clostridium_tetani	Collinsella_aerofaciens	Collinsella_intestinalis	Collinsella_stercoris	Collinsella_unclassified	Comamonas_testosteroni	Coprobacillus_bacterium	Coprococcus_catus	Coprococcus_comes	Coprococcus_eutactus	Corynebacterium_amycolatum	Corynebacterium_glucuronolyticum	Corynebacterium_jeikeium	Corynebacterium_kroppenstedtii	Corynebacterium_matruchotii	Corynebacterium_pseudogenitalium	Corynebacterium_resistens	Corynebacterium_striatum	Cronobacter_sakazakii	Cronobacter_unclassified	Deinococcus_unclassified	Delftia_acidovorans	Desulfovibrio_desulfuricans	Desulfovibrio_piger	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Edwardsiella_ictaluri	Eggerthella_lenta	Enhydrobacter_aerosaccus	Enterobacter_cancerogenus	Enterobacter_cloacae	Enterobacter_unclassified	Enterococcus_casseliflavus	Enterococcus_faecalis	Enterococcus_faecium	Enterococcus_gallinarum	Enterococcus_unclassified	Escherichia_albertii	Escherichia_coli	Escherichia_fergusonii	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_limosum	Eubacterium_rectale	Eubacterium_saburreum	Eubacterium_saphenum	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_cf	Faecalibacterium_prausnitzii	Faecalibacterium_unclassified	Finegoldia_magna	Fusobacterium_mortiferum	Fusobacterium_nucleatum	Fusobacterium_ulcerans	Fusobacterium_varium	Gardnerella_vaginalis	Gemella_haemolysans	Gemella_moribillum	Gemella_unclassified	Geobacillus_unclassified	Gordonibacter_pamelaeae	Granulicatella_adiacens	Granulicatella_elegans	Granulicatella_unclassified	Haemophilus_influenzae	Haemophilus_parainfluenzae	Holdemania_filiformis	Klebsiella_pneumoniae	Klebsiella_unclassified	Klebsiella_variicola	Lactobacillus_amylovorus	Lactobacillus_brevis	Lactobacillus_casei	Lactobacillus_crispatus	Lactobacillus_delbrueckii	Lactobacillus_fermentum	Lactobacillus_gasseri	Lactobacillus_helveticus	Lactobacillus_iners	Lactobacillus_johnsonii	Lactobacillus_oris	Lactobacillus_paracasei	Lactobacillus_plantarum	Lactobacillus_reuteri	Lactobacillus_rhamnosus	Lactobacillus_ruminis	Lactobacillus_sakei	Lactobacillus_salivarius	Lactobacillus_vaginalis	Lactococcus_lactis	Lautropia_mirabilis	Leuconostoc_citreum	Leuconostoc_gasicomitatum	Leuconostoc_kimchii	Leuconostoc_mesenteroides	Leuconostoc_unclassified	Macrococcus_caseolyticus	Megamonas_hypermegale	Megasphaera_micronuciformis	Meiothermus_silvanus	Methanobrevibacter_smithii	Methanobrevibacter_unclassified	Methanocorpusculum_labreanum	Methylobacterium_radiotolerans	Methylobacterium_unclassified	Mitsuokella_multacida	Mobiluncus_curtisii	Mobiluncus_unclassified	Mycobacterium_unclassified	Mycoplasma_hominis	Neisseria_flavescens	Neisseria_mucosa	Neisseria_sicca	Neisseria_subflava	Neisseria_unclassified	Odoribacter_splanchnicus	Olsenella_uli	Oribacterium_sinus	Oxalobacter_formigenes	Parabacteroides_distasonis	Parabacteroides_johnsonii	Parabacteroides_merdae	Parabacteroides_unclassified	Parascardovia_denticolens	Parvimonas_micros	Pediococcus_acidilactici	Pediococcus_pentosaceus	Peptoniphilus_harei	Peptoniphilus_unclassified	Peptostreptococcus_anaerobius	Peptostreptococcus_stomatis	Peptostreptococcus_unclassified	Phascolarctobacterium_unclassified	Porphyromonas_endodontalis	Porphyromonas_gingivalis	Porphyromonas_uenonis	Prevotella_bivia	Prevotella_buccae	Prevotella_buccalis	Prevotella_copri	Prevotella_disiens	Prevotella_multiformis	Prevotella_tannerae	Prevotella_timonensis	Propionibacterium_acnes	Propionibacterium_unclassified	Proteus_mirabilis	Proteus_penneri	Proteus_unclassified	Providencia_rettgeri	Pseudoalteromonas_haloplanktis	Pseudoalteromonas_unclassified	Pseudoflavonifractor_capillosus	Pseudomonas_aeruginosa	Pseudomonas_putida	Pseudomonas_unclassified	Pseudoramibacter_alactolyticus	Pyramidobacter_piscolens	Ralstonia_pickettii	Ralstonia_unclassified	Rhodopseudomonas_palustris	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Rothia_dentocariosa	Rothia_mucilaginosa	Rothia_unclassified	Ruminococcus_albus	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_obeum	Ruminococcus_torques	Salmonella_typhimurium	Salmonella_unclassified	Serratia_unclassified	Shigella_boydii	Shigella_dysenteriae	Shigella_flexneri	Shigella_sonnei	Slackia_exigua	Slackia_unclassified	Solobacterium_moorei	Staphylococcus_aureus	Staphylococcus_epidermidis	Staphylococcus_haemolyticus	Staphylococcus_lugdunensis	Stenotrophomonas_maltophilia	Streptococcus_agalactiae	Streptococcus_anginosus	Streptococcus_australis	Streptococcus_bovis	Streptococcus_cristatus	Streptococcus_equinus	Streptococcus_gallolyticus	Streptococcus_gordonii	Streptococcus_infantarius	Streptococcus_infantis	Streptococcus_mitis	Streptococcus_mutans	Streptococcus_oralis	Streptococcus_parasanguinis	Streptococcus_peroris	Streptococcus_pyogenes	Streptococcus_salivarius	Streptococcus_sanguinis	Streptococcus_thermophilus	Streptococcus_vestibularis	Subdoligranulum_variabile	Succinatimonas_hippei	Sutterella_wadsworthensis	Turicibacter_unclassified	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified	Vibrio_furnissii	Victivallis_vadensis	Weissella_paramesenteroides	Yersinia_unclassified
715BH_MBS532_A_INITIAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09852	10.71721	0.4263	0	0	0	0	0	0	0	0.00E+000	0	0	0	0	0	2.07252	1.04E-001	0	0	0	0.2743	0.39842	0	0	1.25547	3.72283	0	0.78963	0	9.78255	0.13222	27.98964	1.37205	0.92767	0.41226	0	0	0	0	0	0	0	0	0	0.08662	0.52578	0	0	0	0.49342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48947	0	0	0.10403	0	0	0	0	0	0	0	0	0	0	0	0	0.0808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00E+000	0.00E+000	0	0	0	0	0.19844	0	0	3.48544	0	0	0	0	6.17166	0	0	0	0	0	0	0	0	0	0	0	0.32071	0.25837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31447	0	4.3012	5.21786	0	0	0	0	0	0	0	0	0	2.44869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20732	0	0	0	0	0	0	0	0	0	0	0.65555	0	0	0	0.00E+000	0.08858	4.48199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59795	0	0	0	0	1.40375	0	0	0	0	0	0	0	0	2.72095	0	0	0	0	0	0	0	0	0.34163	0	0	0	0	0	0.51339	0.47109	0	0	3.58E-001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00E+000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31789	0.86944	0	0	0	0
715BH_MBS539_B_CLOSING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00389	0.02823	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00673	0.00031	0	0	0	0.00058	0.00248	0	0	0.01038	0.00471	0	0.00119	0	0.01594	0.00029	0.04285	0.00346	0.01895	0.00078	0	0	0	0	0.00024	0	0	0	0.0057	0.00024	0.0011	0	0	0	0.00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00321	0	0.00E+000	0	0.00033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00E-005	0	0	0	0	0	0.00375	0.00047	0	0.00525	0	0	0	0	0.04411	0	0	0	0	0	0	0	0	0	0	0	0.00296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.48383	69.10308	0	0	0	0.92944	0	0	1.9257	0.05405	0	0	0	0	0.02858	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12649	0	0	0	0	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0.00088	0	0	0	6.00E-005	0.00032	0.01148	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00411	0	0.00601	0	0	0	0	0.00259	0	0.02319	0	0	0	0.00069	0.00188	0	0	2.40E-004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00E-005	0	0.02382	0	0	0	0	0	0	0.00038	0	0	0.00972	0	0	0	0	0	0.04525	0	0	0	0	0	0	0	0	0.00074	0.00322	0	0	0	0
715BH_MBS543_C_POST	0	0	0	0	0	0	0	0	0.01128	0.0001	0	0.00204	0	2.00E-005	0	0.00076	0.00289	0.0092	0.00145	0	0	0	0	0	0	0	0.00116	0.02764	0.00482	0	0	0	0.00194	0.12741	0	0	0.00556	0.00088	0.01907	0.12107	0.00031	0.00168	0.0423	0	0.0011	0	0.00183	0.18601	10.5647	1.09335	0.00133	0.46914	0	0	0	0	0.00114	0	0	0	0.2718	0	0	0	0.00153	0	0.34489	0	0.01048	0	0.27203	0	0.19094	0	0	0.00154	0.00028	0	0	0	0	0	0	0	0	0	0.00567	0	0.01794	1.50368	0.45006	0	0	0.05013	0.00075	0.01457	0	0.01274	0	0.00021	0.00025	0	7.00E-005	0	0.0297	0	0.00027	0	0	0	0	1.34033	0.53259	0.00012	0	0	0.00E+000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39419	1.07019	0	0	0	0	0.00036	0.05056	0	0	0	0	0	0	0	2.62069	0	0	0	0.47576	0.00204	0.00011	0.00021	0	0	0	0.00063	3.83579	0.60784	0	0	0	0	0	0	0	0	0.00102	0	0	0.02519	0	0.0185	0.0065	49.34001	0.77587	0.00594	0.00255	0	0	0	0	0	0	0.00309	0.0007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133	0.0266	0	0	0	0	0	0.00037	0	0	0	0.00036	0	0	0	0	0	0	0.92141	0	0	0	0.07493	0	4.41794	0.08794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0	0	0	0	0	0.01584	0.09696	1.47504	0	0.01591	0.02759	0	0	0	3.39846	1.16264	1.74151	0.5558	0	0	0	0.00238	0	0	0.14218	0	2.50E-003	0	0	0	0	0	0	0	0.10329	0.01276	0	0	0	0	0	0	0	0.03911	0.06354	0	1.25623	0	0	0.59906	0.22428	0.01902	0.21831	0	0	0	0.01747	0.21841	0.70131	2.92427	2.43675	0	0	0	0
715BH_MBS548_C_POST	0	0	0	0	0	0	0	0	0.00047	0	0	0	0	0	0	0	0.00144	0.02543	0.00321	0	0	0.00E+000	0	0	0	0	0.00035	0.01435	0	0	0	0	0.00487	0.42685	0	0	0.01231	0.00159	0.07413	0.42655	0	0.00405	0.53833	0	0.00168	0	0.0041	2.97E-001	34.16732	0.00152	0.00166	1.37325	0	0	0	0	0	0	0	0	0.00611	0	0	0	0.14281	0	0.54912	0	0	0	0.49294	0	0.37041	0	0	0.00062	0	0	0	0	0	0	0	0	0	0	4.23E-003	0	0.05386	0.05393	0.62306	0	0	0.05302	0	0.02894	0	0.50361	0	0.00032	0	0	0	0	0.03838	0	0.00067	0	0	0	0	5.63991	0.52961	0.00048	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0092	0	0	0.4701	1.34489	0	0	0	0	0.00034	0.28102	0	0	0	0	0	0	0	0.26205	0	2.41E-001	0	3.07E+000	4.58E-003	0	0	0	0	0	0.00072	9.61816	0.82103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05021	0	0.25191	0.12041	0.00054	0	0	0	0	0	0	0.00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00066	0	0.00058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267	0	0	0	0	0	24.71954	0.40362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201	0	0	0	0.00E+000	0	0	0	0	0	5.11756	0	0.00169	0.0035	0	0	0	2.17443	2.07242	1.47791	0.5639	0	0	0	0	0	0	0.00637	0	0.00149	0	0	0	0	0	0	0	0.01015	0	0	0	0	0	0	0	0	0	0.00405	0	0.02295	0	0	0.06054	0.0009	0.00286	0.01331	0	0	0	0	0	0.06219	0.02429	0.22785	0	0	0	0
808ZJ_MBS076_C_POST	0	0	0	0	0	0	0	0	0.07261	0	0	0.00916	0	0	0	0	0.02429	2.09242	0.01524	0	0	0	0	0	0	0	0.01545	0.04982	0	0	0	0	0.47741	0.76978	0	1.56516	0.00598	0.01608	0.00465	0	0	0.01262	0.04949	0	0.00139	0	0.09864	0.04919	0.39688	0.5212	0.38832	0.00549	35.92048	0.00122	0.22715	0.93762	0.00404	0.00609	0.01146	0	6.36455	0.02834	0	0.04038	0.57585	0	0.55921	0	0.00326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01166	0	0	0.00164	0	0	7.00E-005	5.20E-001	0	0.00125	0	0	0.30982	0	0	0	7.43733	0	0	0	0	1.20409	0	1.41984	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07034	0.1583	0	0.6707	1.14827	0	0	0.44047	0	0	0	0	0.00138	0	0	0.02401	0	0	1.80381	0	0	0.0236	2.09492	0.07453	0	0	0	0	0	0	0.02073	0	0	0.08253	0	0	0	0	0	0	0	0	0.19039	0	0	0	0	0	0.00228	0.01667	0.02289	0	0	0	2.39188	0	0	0	0	0	0	0	0	0.09683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55559	0	0	0	0	0	0	0	0	0	0	0.00302	0	0	0	0	0	0	0.03741	0	0	0	0.00159	0.00033	0.2214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24307	0	0	0	0	0.00244	0.00984	0	0	0	0	0	0	0.00016	0	0	0	0	0	0	0	0.00618	0	0	0.00099	0.00075	0.00451	0.01156	0	15.96001	2.77369	0.00074	0.27453	5.51676	0	0	0	0	0	0	0	0	0.00656	0.01022	0	0	0	0	0	0	0.10614	0	0	0	0	0	0	0	0	0	0	0	0.20848	0	0	0.33357	0.01724	0.08502	0.03334	0.00113	0	0	0	0	0	0.00957	0	0	0	0	0
808ZJ_MBS094_C_POST	0	0.00022	0	0	0	0	0	0	0.00329	0.00023	0	0	0	0	0	0	0.03791	10.02463	0.09903	0	0	0	0	0	0	0	0	0.03607	0	0	0	0	3.8854	0.37536	0	1.58967	0.03225	0.00292	0.02334	0	0.00131	1.83224	0.06539	0	0.00116	0	0.01313	0.46595	6.72948	1.21285	0.27364	0.00776	26.02416	0.00036	0.02862	2.85836	0.00421	0.00882	0.00546	0	2.68476	0.00118	0	0.0388	0	0	0.0681	0	0	0	0.02146	0	0.03069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02465	0	0.02191	0	0	0.00101	0	0.00092	0	3.5713	0	0	0	0	0.08051	0	0	0	1.51511	0	0	0	0	0.53572	0.00165	0.30483	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01069	0.01857	0	0.2965	0.28639	0	0	0.07087	0	0	0	0	0	0	0	0	0	0	2.97175	0	2.7889	0.01982	0.93582	0.00021	0	0	0	0	3.59991	0.08697	0.14348	0.02033	0	0.00874	0	0	0	0	0	0	0	0	0.00587	0	0	0	0	0	0	0.01508	0.0021	0	0	0	0.98522	0	0.00276	0	0	0	0	0	0	0.16043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5007	0	0	0.00097	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	1.03177	0	0	0	0.01754	0.0512	6.58778	1.70127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90604	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00826	0	0	0	0.00445	0	0	0	0	0	0.00054	0	0	0	0	4.09136	0.0154	0	0.28798	0.01588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00392	0	0	0	0	0	0	0.3906	0	0	0	0	0.06113	0	0	0.06477	0	3.06659	0.02602	0.00244	0	0	0	0	0	0	0	0	0	0.00464	0
808ZJ_MBS101_A_INITIAL	0	0	0	0	0	0	0	0	0.00803	0	0.00591	0.00099	0	0	0	0	0.09584	16.69539	0.28037	0	0	0	0	0	0	0	0.00365	0.25305	0	0	0.00E+000	0	0.49418	0.43038	0	1.98905	0.01964	0.02644	0.00385	0	0.00074	0.45653	0.01958	0	0.00177	0	0.14513	0.11372	2.11039	0.81165	0.40765	0.00345	25.48617	0.00127	0.00207	7.36473	0.00699	0.00787	0.00159	0	8.77368	0.00252	0	0.0244	0	0	0.10052	0	0	0	0	0	0	0	0	0.00078	0	0	0	0	0	0	0	0	0	0	0.00113	0	0.01088	0.09693	0.0982	0	0	0.00829	0	0	0	0.28832	0	0.00016	0	0	0.01414	0	0.02684	0	3.81102	0	0	0	0	0.05988	0.07023	0.25948	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01942	0.05873	0	0.25317	0.21066	0	0	0.32938	0	0	0	0	0	0.11946	0	0	0	0	4.76941	0	0	0.02067	0.20701	0.0047	0.70361	0	0	0	0.03843	0.09811	0.25247	0.1137	0	0.4694	0	0	0	0	0	0	0	0	0.08267	0	0	0	0	0	0.00046	0	0.00219	0	0	0	0.7879	0	0	0	0	0	0	0	0	0.00945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73515	0	0	0.00498	0.00368	0	0	0	0	0	0	0.00131	0	0	0	0	0	0	0.92632	0	0	0	0.02318	0.02733	0.97261	0.26031	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00878	0	0	4.99822	0	0	0	0	0	0	0	0	0	0	0	0	0.00098	0.01962	0	0	0	0.01407	0	0	0	0	0.00324	0	0	0.00356	0.00118	0.00106	4.07329	2.62088	0.00032	0.14371	1.58673	0	0	0	0	0	0	0	0	0.00287	0	0	0	0	0	0	0	0.01311	0	0	0	0	0	0	0	0	0	0	0	0.02923	0	0.00471	0.04973	0	0	0	0.00214	0	0	0	0	0	0	0.0006	0	0	0	0
808ZJ_MBS305_A_INITIAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.03106	0.09925	0	0	0	0	0	0	0	0.00106	0.01501	0	0	0	0	0.75279	0.12884	0	1.71555	0.02705	0.0094	0.00599	0	0.00102	0.14364	0.03709	0	0	0	0.04417	0.53247	4.99092	1.05414	0.91934	0.0064	0.07763	0	0	0.0486	7.00E-005	0	0	0	1.93079	0	0	0.24955	0	0	0.01652	0	0.00051	0	0	0	0	0	0	0	0	0	0	0.00017	0	0	0	0	0	0	0	0	0.01186	0.04486	0.1129	0	0	0.00311	0	0.00784	0	0.0224	0	0	0	0	0.00475	0	0	0	0.13024	0	0	0	0	0.04757	0	0.04856	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04097	0.14542	0	0.00645	0.00028	0	0	0.02096	0	0	0	0	0	0.27561	0	0	0	0	0.00202	0	0	0.44591	0.08221	0	0	0	0	0	0	1.42661	3.52195	3.32652	0	0.00029	0	0	0	0	0	0	0	0	0.00836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47898	0	0	0	0.00973	0.00366	1.24621	0.32114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.71848	0	0	0	0	0	0	0	0	0	0	0	0	0.00052	0	0	0	0	0	0	0	0	0	0	0.00025	0	0	0	0.00055	6.78763	0.15314	0	0.05239	0.56714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00394	0	0	0	0	0	0	0	0	0	0	0
808ZJ_MBS309_C_POST	0	0	0	0	0	0	0.00219	0	0	0	0	0	0	0	0	0	0	5.63746	0.03042	0	0	0	0	0	0	0	0.04423	0.00064	0	0	0	0	0.11893	0.04026	0	6.84671	0.07647	0.00206	0.00403	0	0.00096	0.01909	0.04443	0	0.00023	0	0.00686	1.10064	7.15718	1.46434	1.43326	0.13254	0	0	0	0	0.00599	0	0	0	28.40105	0	0	0.50394	0	0	0.0096	0	0.0001	0	0	0	0	0	0.00155	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00E-005	0	2.50647	0	0	0.00066	0	0.00294	0	0.0067	0	0	0	0	0	0	0.0013	0	0.06752	0	0	0	0	0.03818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06221	0.14184	0	0	0.00019	0.00056	0	0.03745	0.00299	0	0.22227	0	0	0.02505	0	0	0	0	0.00446	0	0	0	0.15465	0.00118	0	0	0	0	0	0.47713	5.08063	1.77028	0	4.58095	0	0	0	0	0	0	0	0	0.00307	0	0	0	0	0	0	0	0	0	0	0	0.9735	0	0	0	0	0	0	0	0	0.02329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63866	0	0	0	0	0	0	0	0	0	0	0.00263	0	0	0	0	0	0	0.03222	0	0	0	0.0031	0.00051	17.44473	4.91631	0	0	5.69874	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94576	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00387	0	0.00191	0	0	0	0	0.00216	0	0	0	0	0.00754	0.00385	0	0.34083	0.13829	0	0.01398	0.44384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0661	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00278	0	0	0	0
809BP_MBS097_A_INITIAL	0	0	0	0	0	0	0	0	0.03399	0.00425	0	0.01504	0	0	0.00013	0	5.68007	0.0116	0.00883	0.02081	0	0	0	0	0	0.00123	0.01072	0	0.01581	0.00365	0	0	0.0061	0.01112	0.00E+000	0	0	0	0.00207	0.1106	0.00036	0.00635	0.03114	0	0.00073	0	0.00256	0.00586	1.65383	0.04093	0.00708	0.02482	0.00174	0.00055	0	0.00138	27.76645	0.00011	0.08224	0	44.11173	8.00E-005	0	0.09641	0	0	0.01318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00888	0	0	0	0.0179	0	0	0.0176	0	0	0.00965	0	0.01749	0.28565	0	0	0	0	0	0	4.71086	0	0	0	0	0.007	0	0	0	0	0	0	0	0.00093	0	0	0	0	0	0	0	0.00416	0	0	0	0	0	0	0.0479	0	0	0.00645	0	0.00367	0.01247	0	0	0	0	2.26701	0	0	0.00293	0	0.88704	0.00039	0	0	0.00101	0	0	0.22188	0.03235	0	0	0	0.0001	0.00031	0	0	0	0	0	0.0056	0.0007	0	0.00207	0	0.03866	0.00063	2.50E+000	0.4744	0.01574	0	0.00E+000	0.00383	0	0	1.97222	3.33908	0	0	0.00253	0.00035	0.00267	0	0	0.00235	0	0	0	0.24788	0.00051	0	0	0	0	0	0.0026	0	0	0.00405	0	0	0	0	0	0	0	0	0	0.00402	0	0	0	0	0	0	0.00056	0	0	0	0	5.00E-005	0.0001	0.01793	0	0	0.00E+000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076	0	0	0	0	6.00E-005	0	0	0	0	0.00565	0	0.01099	0.00458	0	0	1.54E+000	0.09926	0	0.00239	0.0036	0	0	0	0.00074	0	0	0	0	0.00338	0	0	0	0	0	0	8.00E-005	0.00809	0.00109	0	0.0007	0	0	0.003	0	0	0.00138	0.0129	6.40E-004	0.24248	0	0	0.7738	0.00173	0.01636	0.01303	0	0	0	2.00E-005	0.03539	0.04901	0.08358	0.08619	0	0	0	0
